architecture,strain,cycle_sequence,delta_R_over_R0_percent
CNT/CB single layer,60%,6.273388773388773,92.01697773126347
CNT/CB single layer,60%,6.275987525987526,93.06355020640738
CNT/CB single layer,60%,6.278586278586278,94.66248037676611
CNT/CB single layer,60%,6.281185031185031,95.67998139426714
CNT/CB single layer,60%,6.283783783783784,96.75562532705392
CNT/CB single layer,60%,6.286382536382536,97.59869759869761
CNT/CB single layer,60%,6.288981288981289,98.79062736205594
CNT/CB single layer,60%,6.291580041580041,99.7790569219141
CNT/CB single layer,60%,6.294178794178794,101.17448688877262
CNT/CB single layer,60%,6.296777546777546,102.59898831327405
CNT/CB single layer,60%,6.299376299376299,103.5874178731322
CNT/CB single layer,60%,6.301975051975052,104.63399034827607
CNT/CB single layer,60%,6.3045738045738045,105.70963428106288
CNT/CB single layer,60%,6.3071725571725565,106.61084946799235
CNT/CB single layer,60%,6.30977130977131,107.88999360427934
CNT/CB single layer,60%,6.3123700623700625,109.43078085935234
CNT/CB single layer,60%,6.314968814968815,110.47735333449621
CNT/CB single layer,60%,6.3175675675675675,111.49485435199725
CNT/CB single layer,60%,6.3201663201663205,112.83214140357
CNT/CB single layer,60%,6.322765072765073,114.22757137042854
CNT/CB single layer,60%,6.325363825363826,115.41950113378687
CNT/CB single layer,60%,6.327962577962578,117.13471713471716
CNT/CB single layer,60%,6.330561330561331,118.87900459329035
CNT/CB single layer,60%,6.333160083160083,120.56514913657774
CNT/CB single layer,60%,6.335758835758836,121.96057910343627
CNT/CB single layer,60%,6.338357588357589,123.50136635850926
CNT/CB single layer,60%,6.340956340956341,125.24565381708244
CNT/CB single layer,60%,6.343555093555094,127.07715564858427
CNT/CB single layer,60%,6.346153846153846,128.93772893772896
CNT/CB single layer,60%,6.348752598752599,131.08901680330257
CNT/CB single layer,60%,6.351351351351351,133.531019245305
CNT/CB single layer,60%,6.353950103950104,136.78702250130826
CNT/CB single layer,60%,6.356548856548857,140.18838304552594
CNT/CB single layer,60%,6.359147609147609,144.4909587766731
CNT/CB single layer,60%,6.361746361746362,145.04331647188792
CNT/CB single layer,60%,6.364345114345115,144.4618873190302
CNT/CB single layer,60%,6.366943866943867,143.79324379324382
CNT/CB single layer,60%,6.369542619542619,143.06645735217165
CNT/CB single layer,60%,6.372141372141372,142.54317111459974
CNT/CB single layer,60%,6.374740124740125,142.1361707075993
CNT/CB single layer,60%,6.377338877338877,141.4965986394558
CNT/CB single layer,60%,6.37993762993763,140.79888365602656
CNT/CB single layer,60%,6.382536382536383,139.34531077388223
CNT/CB single layer,60%,6.385135135135135,138.24059538345256
CNT/CB single layer,60%,6.387733887733887,137.3393801965231
CNT/CB single layer,60%,6.39033264033264,136.81609395895114
CNT/CB single layer,60%,6.392931392931393,136.38002209430786
CNT/CB single layer,60%,6.395530145530145,136.00209314495032
CNT/CB single layer,60%,6.398128898128898,135.56602128030704
CNT/CB single layer,60%,6.400727650727651,135.2753067038782
CNT/CB single layer,60%,6.403326403326403,134.89737775452068
CNT/CB single layer,60%,6.405925155925156,134.57759172044888
CNT/CB single layer,60%,6.408523908523908,134.25780568637714
CNT/CB single layer,60%,6.411122661122661,134.02523402523408
CNT/CB single layer,60%,6.413721413721413,133.7635909064481
CNT/CB single layer,60%,6.416320166320166,133.44380487237635
CNT/CB single layer,60%,6.418918918918919,133.00773300773304
CNT/CB single layer,60%,6.421517671517671,132.71701843130415
CNT/CB single layer,60%,6.424116424116424,132.54258968544687
CNT/CB single layer,60%,6.4267151767151764,132.33908948194667
CNT/CB single layer,60%,6.429313929313929,132.10651782080356
CNT/CB single layer,60%,6.4319126819126815,131.75766032908894
CNT/CB single layer,60%,6.4345114345114345,131.49601721030294
CNT/CB single layer,60%,6.4371101871101875,131.29251700680277
CNT/CB single layer,60%,6.4397089397089395,131.11808826094546
CNT/CB single layer,60%,6.442307692307692,130.91458805744523
CNT/CB single layer,60%,6.4449064449064455,130.7692307692308
CNT/CB single layer,60%,6.447505197505198,130.5657305657306
CNT/CB single layer,60%,6.45010395010395,130.3040874469446
CNT/CB single layer,60%,6.452702702702703,130.1005872434444
CNT/CB single layer,60%,6.455301455301456,129.83894412465844
CNT/CB single layer,60%,6.457900207900208,129.693586836444
CNT/CB single layer,60%,6.460498960498961,129.5191580905867
CNT/CB single layer,60%,6.463097713097713,129.31565788708647
CNT/CB single layer,60%,6.465696465696466,129.1412291412292
CNT/CB single layer,60%,6.468295218295218,128.99587185301473
CNT/CB single layer,60%,6.470893970893971,128.82144310715745
CNT/CB single layer,60%,6.473492723492724,128.6470143613001
CNT/CB single layer,60%,6.476091476091476,127.36787022501312
CNT/CB single layer,60%,6.478690228690229,124.14093842665275
CNT/CB single layer,60%,6.481288981288982,120.47793476364907
CNT/CB single layer,60%,6.483887733887734,117.25100296528869
CNT/CB single layer,60%,6.486486486486487,113.84964242107102
CNT/CB single layer,60%,6.489085239085239,111.52392580964012
CNT/CB single layer,60%,6.491683991683992,109.51799523228098
CNT/CB single layer,60%,6.494282744282744,107.62835048549336
CNT/CB single layer,60%,6.496881496881497,105.50613407756266
CNT/CB single layer,60%,6.49948024948025,102.59898831327405
CNT/CB single layer,60%,6.502079002079002,101.4361300075586
CNT/CB single layer,60%,6.504677754677754,100.44770044770048
CNT/CB single layer,60%,6.507276507276507,99.48834234548524
CNT/CB single layer,60%,6.50987525987526,98.52898424326997
CNT/CB single layer,60%,6.512474012474012,97.8603407174836
CNT/CB single layer,60%,6.515072765072765,97.16262573405434
CNT/CB single layer,60%,6.517671517671518,96.26141054712487
CNT/CB single layer,60%,6.52027027027027,95.65090993662426
CNT/CB single layer,60%,6.522869022869022,95.06948078376654
CNT/CB single layer,60%,6.525467775467775,94.45898017326593
CNT/CB single layer,60%,6.528066528066528,93.8775510204082
CNT/CB single layer,60%,6.53066528066528,93.2089074946218
CNT/CB single layer,60%,6.533264033264033,92.59840688412119
CNT/CB single layer,60%,6.535862785862786,91.87162044304905
CNT/CB single layer,60%,6.538461538461538,91.29019129019133
CNT/CB single layer,60%,6.541060291060291,90.76690505261936
CNT/CB single layer,60%,6.543659043659043,90.15640444211876
CNT/CB single layer,60%,6.546257796257796,89.60404674690392
CNT/CB single layer,60%,6.548856548856548,89.13890342461772
CNT/CB single layer,60%,6.551455301455301,88.52840281411711
CNT/CB single layer,60%,6.554054054054054,88.03418803418808
CNT/CB single layer,60%,6.5566528066528065,87.62718762718764
CNT/CB single layer,60%,6.5592515592515594,87.10390138961569
CNT/CB single layer,60%,6.561850311850312,86.58061515204376
CNT/CB single layer,60%,6.5644490644490645,85.94104308390024
CNT/CB single layer,60%,6.567047817047817,85.4177568463283
CNT/CB single layer,60%,6.56964656964657,84.8072562358277
CNT/CB single layer,60%,6.5722453222453225,84.22582708296997
CNT/CB single layer,60%,6.574844074844075,83.76068376068379
CNT/CB single layer,60%,6.577442827442828,83.2955404383976
CNT/CB single layer,60%,6.580041580041581,82.6559683702541
CNT/CB single layer,60%,6.582640332640333,82.10361067503926
CNT/CB single layer,60%,6.585239085239085,81.46403860689577
CNT/CB single layer,60%,6.587837837837838,80.85353799639516
CNT/CB single layer,60%,6.590436590436591,80.1848944706088
CNT/CB single layer,60%,6.593035343035343,79.71975114832259
CNT/CB single layer,60%,6.595634095634096,79.34182219896509
CNT/CB single layer,60%,6.598232848232848,78.73132158846448
CNT/CB single layer,60%,6.600831600831601,78.14989243560674
CNT/CB single layer,60%,6.603430353430353,77.04517704517706
CNT/CB single layer,60%,6.606029106029106,76.40560497703358
CNT/CB single layer,60%,6.608627858627859,75.76603290889008
CNT/CB single layer,60%,6.611226611226611,75.24274667131813
CNT/CB single layer,60%,6.613825363825364,74.57410314553175
CNT/CB single layer,60%,6.616424116424117,73.87638816210246
CNT/CB single layer,60%,6.619022869022869,73.09145880574455
CNT/CB single layer,60%,6.621621621621622,72.21931507645797
CNT/CB single layer,60%,6.624220374220374,71.46345717774292
CNT/CB single layer,60%,6.626819126819127,70.79481365195653
CNT/CB single layer,60%,6.629417879417879,70.15524158381304
CNT/CB single layer,60%,6.632016632016632,69.25402639688359
CNT/CB single layer,60%,6.634615384615385,68.49816849816852
CNT/CB single layer,60%,6.637214137214137,67.85859643002503
CNT/CB single layer,60%,6.639812889812889,67.21902436188154
CNT/CB single layer,60%,6.642411642411643,66.4340950055236
CNT/CB single layer,60%,6.645010395010395,65.56195127623702
CNT/CB single layer,60%,6.647609147609147,64.7188790045933
CNT/CB single layer,60%,6.6502079002079,63.904878190592484
CNT/CB single layer,60%,6.652806652806653,63.14902029187747
CNT/CB single layer,60%,6.655405405405405,62.364090935519535
CNT/CB single layer,60%,6.658004158004158,61.43380429094718
CNT/CB single layer,60%,6.66060291060291,60.64887493458924
CNT/CB single layer,60%,6.663201663201663,59.83487412058841
CNT/CB single layer,60%,6.665800415800415,58.206872492586804
CNT/CB single layer,60%,6.668399168399168,57.48008605151463
CNT/CB single layer,60%,6.670997920997921,56.66608523751384
CNT/CB single layer,60%,6.673596673596673,55.73579859294146
CNT/CB single layer,60%,6.676195426195426,54.95086923658356
CNT/CB single layer,60%,6.6787941787941785,54.078725507296966
CNT/CB single layer,60%,6.6813929313929314,53.322867608581916
CNT/CB single layer,60%,6.6839916839916835,52.596081167509766
CNT/CB single layer,60%,6.6865904365904365,51.840223268794716
CNT/CB single layer,60%,6.6891891891891895,50.968079539508125
CNT/CB single layer,60%,6.691787941787942,50.21222164079311
CNT/CB single layer,60%,6.6943866943866945,48.642362928077226
CNT/CB single layer,60%,6.6969854469854475,48.00279085993374
CNT/CB single layer,60%,6.6995841995842,47.30507587650448
CNT/CB single layer,60%,6.702182952182952,46.636432350718074
CNT/CB single layer,60%,6.704781704781705,45.82243153671728
CNT/CB single layer,60%,6.707380457380458,45.03750218035935
CNT/CB single layer,60%,6.70997920997921,44.31071573928719
CNT/CB single layer,60%,6.712577962577963,43.467643467643484
CNT/CB single layer,60%,6.715176715176716,42.5954997383569
CNT/CB single layer,60%,6.717775467775468,41.92685621257052
CNT/CB single layer,60%,6.72037422037422,40.88028373742661
CNT/CB single layer,60%,6.722972972972973,40.21164021164023
CNT/CB single layer,60%,6.725571725571726,39.455782312925194
CNT/CB single layer,60%,6.728170478170478,38.72899587185304
CNT/CB single layer,60%,6.730769230769231,37.79870922728067
CNT/CB single layer,60%,6.733367983367984,37.130065701494296
CNT/CB single layer,60%,6.735966735966736,36.28699342985059
CNT/CB single layer,60%,6.738565488565489,35.53113553113555
CNT/CB single layer,60%,6.741164241164241,34.5717774289203
CNT/CB single layer,60%,6.743762993762994,33.96127681841969
CNT/CB single layer,60%,6.746361746361746,33.17634746206177
CNT/CB single layer,60%,6.748960498960499,32.4786324786325
CNT/CB single layer,60%,6.751559251559252,31.63556020698879
CNT/CB single layer,60%,6.754158004158004,30.38548752834469
CNT/CB single layer,60%,6.756756756756757,29.62962962962965
CNT/CB single layer,60%,6.759355509355509,28.699342985057285
CNT/CB single layer,60%,6.761954261954262,27.798127798127815
CNT/CB single layer,60%,6.764553014553014,27.042269899412773
CNT/CB single layer,60%,6.767151767151767,26.228269085411952
CNT/CB single layer,60%,6.76975051975052,25.44333972905403
CNT/CB single layer,60%,6.772349272349272,24.309552880981464
CNT/CB single layer,60%,6.774948024948024,23.466480609337776
CNT/CB single layer,60%,6.777546777546778,22.73969416826562
CNT/CB single layer,60%,6.78014553014553,21.66405023547882
CNT/CB single layer,60%,6.782744282744282,20.90819233676378
CNT/CB single layer,60%,6.785343035343035,20.181405895691622
CNT/CB single layer,60%,6.787941787941788,19.48369091226235
CNT/CB single layer,60%,6.79054054054054,18.785975928833093
CNT/CB single layer,60%,6.793139293139293,17.82661782661784
CNT/CB single layer,60%,6.795738045738045,17.24518867376012
CNT/CB single layer,60%,6.798336798336798,16.692830978545274
CNT/CB single layer,60%,6.8009355509355505,16.053258910401784
CNT/CB single layer,60%,6.803534303534303,15.61718704575849
CNT/CB single layer,60%,6.806133056133056,15.21018663875808
CNT/CB single layer,60%,6.8087318087318085,14.774114774114786
CNT/CB single layer,60%,6.8113305613305615,14.396185824757273
CNT/CB single layer,60%,6.8139293139293144,13.989185417756863
CNT/CB single layer,60%,6.8165280665280665,13.640327926042234
CNT/CB single layer,60%,6.8191268191268195,13.262398976684707
CNT/CB single layer,60%,6.821725571725572,12.94261294261296
CNT/CB single layer,60%,6.824324324324325,12.593755450898318
CNT/CB single layer,60%,6.826923076923077,12.273969416826572
CNT/CB single layer,60%,6.82952182952183,12.04139775568349
CNT/CB single layer,60%,6.832120582120583,11.808826094540395
CNT/CB single layer,60%,6.834719334719335,11.518111518111533
CNT/CB single layer,60%,6.837318087318087,11.285539856968436
CNT/CB single layer,60%,6.83991683991684,11.023896738182474
CNT/CB single layer,60%,6.842515592515593,10.413396127681866
CNT/CB single layer,60%,6.845114345114345,10.122681551253002
CNT/CB single layer,60%,6.847713097713098,9.890109890109906
CNT/CB single layer,60%,6.850311850311851,9.628466771323927
CNT/CB single layer,60%,6.852910602910603,9.424966567823729
CNT/CB single layer,60%,6.855509355509355,9.221466364323517
CNT/CB single layer,60%,6.858108108108108,9.076109076109084
CNT/CB single layer,60%,6.860706860706861,8.843537414966004
CNT/CB single layer,60%,6.863305613305613,8.66910866910869
CNT/CB single layer,60%,6.865904365904366,8.49467992325136
CNT/CB single layer,60%,6.868503118503119,8.320251177394047
CNT/CB single layer,60%,6.871101871101871,7.826036397464986
CNT/CB single layer,60%,6.873700623700624,7.5062503633932405
CNT/CB single layer,60%,6.876299376299376,7.244607244607261
CNT/CB single layer,60%,6.878898128898129,6.982964125821281
CNT/CB single layer,60%,6.881496881496881,6.808535379963968
CNT/CB single layer,60%,6.884095634095634,6.634106634106653
CNT/CB single layer,60%,6.886694386694387,6.488749345892223
CNT/CB single layer,60%,6.889293139293139,6.3143206000349075
CNT/CB single layer,60%,6.891891891891892,6.139891854177577
CNT/CB single layer,60%,6.894490644490645,5.994534565963146
CNT/CB single layer,60%,6.897089397089397,5.849177277748715
CNT/CB single layer,60%,6.899688149688149,5.703819989534284
CNT/CB single layer,60%,6.902286902286902,5.587534158962751
CNT/CB single layer,60%,6.904885654885655,5.471248328391203
CNT/CB single layer,60%,6.907484407484407,5.26774812489099
CNT/CB single layer,60%,6.91008316008316,5.151462294319458
CNT/CB single layer,60%,6.912681912681913,5.0061050061050265
CNT/CB single layer,60%,6.915280665280665,4.918890633176361
CNT/CB single layer,60%,6.917879417879417,4.802604802604813
CNT/CB single layer,60%,6.92047817047817,4.540961683818834
CNT/CB single layer,60%,6.923076923076923,4.424675853247302
CNT/CB single layer,60%,6.925675675675675,4.337461480318637
CNT/CB single layer,60%,6.928274428274428,4.192104192104205
CNT/CB single layer,60%,6.9308731808731805,4.075818361532657
CNT/CB single layer,60%,6.9334719334719335,3.988603988604008
CNT/CB single layer,60%,6.9360706860706856,3.9013896156753427
CNT/CB single layer,60%,6.9386694386694385,3.814175242746678
CNT/CB single layer,60%,6.9412681912681915,3.7269608698180288
CNT/CB single layer,60%,6.943866943866944,3.7269608698180288
CNT/CB single layer,60%,6.946465696465697,3.6978894121751456
CNT/CB single layer,60%,6.9490644490644495,3.5816035816035976
CNT/CB single layer,60%,6.951663201663202,3.4653177510320496
CNT/CB single layer,60%,6.954261954261955,3.3781033781034004
CNT/CB single layer,60%,6.956860706860707,3.2908890051747353
CNT/CB single layer,60%,6.95945945945946,3.20367463224607
CNT/CB single layer,60%,6.962058212058212,3.116460259317421
CNT/CB single layer,60%,6.964656964656965,2.9711029711029897
CNT/CB single layer,60%,6.967255717255718,2.8548171405314413
CNT/CB single layer,60%,6.96985446985447,2.738531309959893
CNT/CB single layer,60%,6.972453222453222,2.564102564102579
CNT/CB single layer,60%,6.975051975051976,2.476888191173914
CNT/CB single layer,60%,6.977650727650728,2.418745275888148
CNT/CB single layer,60%,6.98024948024948,2.3315309029594826
CNT/CB single layer,60%,6.982848232848233,2.2443165300308334
CNT/CB single layer,60%,6.985446985446986,2.1280306994592855
CNT/CB single layer,60%,6.988045738045738,2.0698877841735195
CNT/CB single layer,60%,6.990644490644491,1.9826734112448543
CNT/CB single layer,60%,6.993243243243243,1.895459038316189
CNT/CB single layer,60%,6.995841995841996,1.866387580673306
CNT/CB single layer,60%,6.998440748440748,1.750101750101758
CNT/CB single layer,60%,7.001039501039501,1.6628873771731087
CNT/CB single layer,60%,7.003638253638254,1.6338159195302255
CNT/CB single layer,60%,7.006237006237006,1.5756730042444433
CNT/CB single layer,60%,7.008835758835759,1.4884586313157944
CNT/CB single layer,60%,7.011434511434512,1.4884586313157944
CNT/CB single layer,60%,7.014033264033264,1.4884586313157944
CNT/CB single layer,60%,7.016632016632016,1.4884586313157944
CNT/CB single layer,60%,7.019230769230769,1.5466015466015604
CNT/CB single layer,60%,7.021829521829522,1.5756730042444433
CNT/CB single layer,60%,7.024428274428274,1.6628873771731087
CNT/CB single layer,60%,7.027027027027027,1.7791732077446567
CNT/CB single layer,60%,7.02962577962578,1.895459038316189
CNT/CB single layer,60%,7.032224532224532,2.0698877841735195
CNT/CB single layer,60%,7.034823284823284,2.5931740217454617
CNT/CB single layer,60%,7.037422037422037,2.9129600558172073
CNT/CB single layer,60%,7.04002079002079,3.174603174603187
CNT/CB single layer,60%,7.042619542619542,3.523460666317831
CNT/CB single layer,60%,7.045218295218295,4.075818361532657
CNT/CB single layer,60%,7.047817047817048,4.5700331414617335
CNT/CB single layer,60%,7.0504158004158,5.209605209605224
CNT/CB single layer,60%,7.0530145530145525,5.994534565963146
CNT/CB single layer,60%,7.0556133056133055,6.837606837606851
CNT/CB single layer,60%,7.058212058212058,7.680679109250555
CNT/CB single layer,60%,7.0608108108108105,8.465608465608476
CNT/CB single layer,60%,7.0634095634095635,9.83196697482414
CNT/CB single layer,60%,7.0660083160083165,10.907610907610925
CNT/CB single layer,60%,7.0686070686070686,11.98325484039771
CNT/CB single layer,60%,7.071205821205821,13.000755857898728
CNT/CB single layer,60%,7.073804573804574,13.96011396011398
CNT/CB single layer,60%,7.076403326403327,15.849758706901588
CNT/CB single layer,60%,7.079002079002079,16.809116809116823
CNT/CB single layer,60%,7.081600831600832,17.79754636897496
CNT/CB single layer,60%,7.084199584199585,18.669690098261547
CNT/CB single layer,60%,7.086798336798337,19.570905285191014
CNT/CB single layer,60%,7.08939708939709,20.6756206756207
CNT/CB single layer,60%,7.091995841995843,21.634978777835936
CNT/CB single layer,60%,7.094594594594595,22.507122507122524
CNT/CB single layer,60%,7.097193347193347,23.553694982266425
CNT/CB single layer,60%,7.0997920997921,24.687481830338992
CNT/CB single layer,60%,7.102390852390853,25.356125356125382
CNT/CB single layer,60%,7.104989604989605,26.286412000697734
CNT/CB single layer,60%,7.107588357588357,27.303913018198756
CNT/CB single layer,60%,7.110187110187111,28.088842374556677
CNT/CB single layer,60%,7.112785862785863,28.873771730914616
CNT/CB single layer,60%,7.115384615384615,29.68777254491542
CNT/CB single layer,60%,7.117983367983368,30.472701901273343
CNT/CB single layer,60%,7.120582120582121,31.25763125763128
CNT/CB single layer,60%,7.123180873180873,32.333275190418064
CNT/CB single layer,60%,7.125779625779626,33.49613349613351
CNT/CB single layer,60%,7.128378378378378,34.31013431013433
CNT/CB single layer,60%,7.130977130977131,35.21134949706381
CNT/CB single layer,60%,7.133575883575883,35.99627885342173
CNT/CB single layer,60%,7.136174636174636,36.81027966742255
CNT/CB single layer,60%,7.138773388773389,37.68242339670913
CNT/CB single layer,60%,7.141372141372141,39.42671085528231
CNT/CB single layer,60%,7.143970893970894,40.269783126926
CNT/CB single layer,60%,7.146569646569647,41.46171289028433
CNT/CB single layer,60%,7.149168399168399,42.24664224664227
CNT/CB single layer,60%,7.151767151767151,42.944357230071546
CNT/CB single layer,60%,7.154365904365904,43.81650095935811
CNT/CB single layer,60%,7.156964656964657,44.65957323100182
CNT/CB single layer,60%,7.159563409563409,45.648002790859955
CNT/CB single layer,60%,7.162162162162162,47.42136170707601
CNT/CB single layer,60%,7.164760914760915,48.20629106343395
CNT/CB single layer,60%,7.167359667359667,49.078434792720536
CNT/CB single layer,60%,7.169958419958419,50.24129309843599
CNT/CB single layer,60%,7.172557172557173,51.171579743008344
CNT/CB single layer,60%,7.175155925155925,52.13093784522358
CNT/CB single layer,60%,7.1777546777546775,53.09029594743882
CNT/CB single layer,60%,7.18035343035343,54.0205825920112
CNT/CB single layer,60%,7.182952182952183,55.32879818594106
CNT/CB single layer,60%,7.1855509355509355,56.40444211872786
CNT/CB single layer,60%,7.188149688149688,57.56730042444331
CNT/CB single layer,60%,7.1907484407484406,58.497587069015665
CNT/CB single layer,60%,7.1933471933471935,59.19530205244492
CNT/CB single layer,60%,7.195945945945946,60.387231815803254
CNT/CB single layer,60%,7.198544698544699,61.43380429094718
CNT/CB single layer,60%,7.201143451143452,62.742019884877045
CNT/CB single layer,60%,7.203742203742204,63.81766381766384
CNT/CB single layer,60%,7.206340956340957,64.92237920809353
CNT/CB single layer,60%,7.208939708939709,65.85266585266588
CNT/CB single layer,60%,7.211538461538462,66.81202395488111
CNT/CB single layer,60%,7.214137214137214,67.74231059945348
CNT/CB single layer,60%,7.216735966735967,69.10866910866913
CNT/CB single layer,60%,7.21933471933472,70.32967032967035
CNT/CB single layer,60%,7.221933471933472,71.28902843188558
CNT/CB single layer,60%,7.224532224532225,72.21931507645797
CNT/CB single layer,60%,7.227130977130978,73.26588755160185
CNT/CB single layer,60%,7.22972972972973,74.2833885691029
CNT/CB single layer,60%,7.232328482328482,75.62067562067564
CNT/CB single layer,60%,7.234927234927235,76.5218908076051
CNT/CB single layer,60%,7.237525987525988,77.71382057096345
CNT/CB single layer,60%,7.24012474012474,78.64410721553583
CNT/CB single layer,60%,7.242723492723492,79.80696552125127
CNT/CB single layer,60%,7.245322245322246,80.67910925053786
CNT/CB single layer,60%,7.247920997920998,81.8710390138962
CNT/CB single layer,60%,7.25051975051975,82.8885400313972
CNT/CB single layer,60%,7.253118503118503,83.81882667596955
CNT/CB single layer,60%,7.255717255717256,84.77818477818482
CNT/CB single layer,60%,7.258316008316008,85.76661433804293
CNT/CB single layer,60%,7.260914760914761,86.84225827082975
CNT/CB single layer,60%,7.263513513513514,87.80161637304498
CNT/CB single layer,60%,7.266112266112266,89.05168905168908
CNT/CB single layer,60%,7.268711018711018,90.62154776440492
CNT/CB single layer,60%,7.271309771309771,91.9588348159777
CNT/CB single layer,60%,7.273908523908524,92.94726437583581
CNT/CB single layer,60%,7.276507276507276,93.8775510204082
CNT/CB single layer,60%,7.279106029106029,94.83690912262344
CNT/CB single layer,60%,7.281704781704782,95.88348159776733
CNT/CB single layer,60%,7.284303534303534,96.90098261526836
CNT/CB single layer,60%,7.286902286902287,97.71498342926918
CNT/CB single layer,60%,7.289501039501039,98.58712715855576
CNT/CB single layer,60%,7.292099792099792,100.4186289900576
CNT/CB single layer,60%,7.294698544698544,101.40705854991572
CNT/CB single layer,60%,7.297297297297297,102.45363102505962
CNT/CB single layer,60%,7.29989604989605,103.47113204256064
CNT/CB single layer,60%,7.302494802494802,104.57584743299032
CNT/CB single layer,60%,7.3050935550935545,105.59334845049135
CNT/CB single layer,60%,7.307692307692308,106.63992092563524
CNT/CB single layer,60%,7.3102910602910605,107.62835048549336
CNT/CB single layer,60%,7.3128898128898125,108.8784231641375
CNT/CB single layer,60%,7.3154885654885655,109.89592418163849
CNT/CB single layer,60%,7.3180873180873185,110.9424966567824
CNT/CB single layer,60%,7.320686070686071,112.1925693354265
CNT/CB single layer,60%,7.323284823284823,113.41357055642771
CNT/CB single layer,60%,7.325883575883576,114.66364323507182
CNT/CB single layer,60%,7.328482328482329,115.88464445607308
CNT/CB single layer,60%,7.331081081081081,117.22193150764582
CNT/CB single layer,60%,7.333679833679834,118.84993313564746
CNT/CB single layer,60%,7.336278586278587,120.24536310250599
CNT/CB single layer,60%,7.338877338877339,121.8733647305076
CNT/CB single layer,60%,7.341476091476092,123.55950927379502
CNT/CB single layer,60%,7.344074844074845,125.33286819001108
CNT/CB single layer,60%,7.346673596673597,127.16437002151291
CNT/CB single layer,60%,7.349272349272349,129.31565788708647
CNT/CB single layer,60%,7.351871101871102,131.52508866794582
CNT/CB single layer,60%,7.354469854469855,134.95552066980642
CNT/CB single layer,60%,7.357068607068607,137.9789522646666
CNT/CB single layer,60%,7.35966735966736,141.43845572417004
CNT/CB single layer,60%,7.362266112266113,143.90952962381536
CNT/CB single layer,60%,7.364864864864865,143.41531484388634
CNT/CB single layer,60%,7.367463617463617,141.9908134193849
CNT/CB single layer,60%,7.37006237006237,141.5256700970987
CNT/CB single layer,60%,7.372661122661123,141.17681260538407
CNT/CB single layer,60%,7.375259875259875,140.682597825455
CNT/CB single layer,60%,7.377858627858628,139.98488284202574
CNT/CB single layer,60%,7.380457380457381,138.67666724809584
CNT/CB single layer,60%,7.383056133056133,137.19402290830865
CNT/CB single layer,60%,7.385654885654885,136.40909355195075
CNT/CB single layer,60%,7.388253638253638,135.827664399093
CNT/CB single layer,60%,7.390852390852391,135.3915925344497
CNT/CB single layer,60%,7.393451143451143,134.9845921274493
CNT/CB single layer,60%,7.396049896049896,134.57759172044888
CNT/CB single layer,60%,7.398648648648649,134.22873422873425
CNT/CB single layer,60%,7.401247401247401,133.9089481946625
CNT/CB single layer,60%,7.403846153846153,133.64730507587652
CNT/CB single layer,60%,7.406444906444906,133.24030466887612
CNT/CB single layer,60%,7.409043659043659,132.92051863480438
CNT/CB single layer,60%,7.411642411642411,132.54258968544687
CNT/CB single layer,60%,7.414241164241164,132.2809465666609
CNT/CB single layer,60%,7.416839916839917,132.0193034478749
CNT/CB single layer,60%,7.419438669438669,131.69951741380316
CNT/CB single layer,60%,7.422037422037422,131.4378742950172
CNT/CB single layer,60%,7.424636174636175,131.26344554915985
CNT/CB single layer,60%,7.427234927234927,131.03087388801677
CNT/CB single layer,60%,7.4298336798336795,130.7983022268737
CNT/CB single layer,60%,7.4324324324324325,130.62387348101637
CNT/CB single layer,60%,7.435031185031185,130.44944473515903
CNT/CB single layer,60%,7.4376299376299375,130.27501598930172
CNT/CB single layer,60%,7.44022869022869,130.1296587010873
CNT/CB single layer,60%,7.4428274428274435,129.98430141287287
CNT/CB single layer,60%,7.4454261954261955,129.80987266701555
CNT/CB single layer,60%,7.448024948024948,129.57730100587247
CNT/CB single layer,60%,7.450623700623701,129.40287226001516
CNT/CB single layer,60%,7.453222453222454,129.17030059887207
CNT/CB single layer,60%,7.455821205821206,128.99587185301473
CNT/CB single layer,60%,7.458419958419959,128.82144310715745
CNT/CB single layer,60%,7.461018711018711,128.676085818943
CNT/CB single layer,60%,7.463617463617464,128.5016570730857
CNT/CB single layer,60%,7.466216216216216,128.35629978487125
CNT/CB single layer,60%,7.468814968814969,128.21094249665683
CNT/CB single layer,60%,7.471413721413722,128.06558520844237
CNT/CB single layer,60%,7.474012474012474,127.89115646258509
CNT/CB single layer,60%,7.476611226611227,127.65858480144199
CNT/CB single layer,60%,7.47920997920998,125.36193964765397
CNT/CB single layer,60%,7.481808731808732,120.50700622129196
CNT/CB single layer,60%,7.484407484407484,116.98935984650272
CNT/CB single layer,60%,7.487006237006237,113.93685679399968
CNT/CB single layer,60%,7.48960498960499,111.43671143671145
CNT/CB single layer,60%,7.492203742203742,108.58770858770863
CNT/CB single layer,60%,7.494802494802495,106.08756323042039
CNT/CB single layer,60%,7.497401247401248,104.66306180591896
CNT/CB single layer,60%,7.5,103.20948892377466
CNT/CB single layer,60%,7.502598752598752,101.93034478748768
CNT/CB single layer,60%,7.505197505197505,100.38955753241471
CNT/CB single layer,60%,7.507796257796258,99.45927088784235
CNT/CB single layer,60%,7.51039501039501,97.65684051398338
CNT/CB single layer,60%,7.512993762993763,96.90098261526836
CNT/CB single layer,60%,7.515592515592516,96.14512471655331
